facility_type,facility_name,longitude,latitude
park,MARIAM WAY PG,103.966,1.362
park,BEDOK TERRACE PG,103.948,1.326
park,KEW DR PG,103.952,1.321
park,LIMAU GARDEN PG,103.951,1.322
park,LUCKY GARDENS PG,103.941,1.319
park,SENNETT AVE PG,103.936,1.317
park,JLN LIMAU KASTURI PG,103.946,1.324
park,KEW AVE PG,103.948,1.322
park,KEW CRESCENT PG,103.949,1.319
park,LIMAU VILLAS PG,103.951,1.324
park,CHANGI HEIGHTS PG,103.972,1.363
park,TURNHOUSE PK,103.979,1.39
park,SENNETT AVE OS,103.939,1.319
park,JLN LIMAU KASTURI OS,103.946,1.324
park,JLN PELATOK OS,103.961,1.346
park,CHANGI EAST BOARDWALK (CHANGI FERRY TER),103.984,1.392
park,CHANGI POINT PROMENADE,103.989,1.39
park,CHANGI POINT WATERFRONT PK,103.988,1.39
park,EAST COAST PARK AREA A,103.87,1.294
park,EAST COAST PARK AREA B,103.9,1.296
park,EAST COAST PARK AREA C,103.912,1.3
park,EAST COAST PARK AREA D,103.925,1.304
park,EAST COAST PARK AREA E,103.933,1.307
park,EAST COAST PARK AREA F,103.94,1.309
park,EAST COAST PARK AREA G,103.958,1.314
park,EAST COAST PARK AREA H,103.967,1.316
park,BEDOK TOWN PK,103.924,1.335
park,BEDOK RESERVOIR PK,103.927,1.346
park,YARROW PARK,103.922,1.315
park,SIGLAP LINEAR PK (UPP EC RD-M PARADE),103.928,1.311
park,TANJONG KATONG RD SOUTH PG,103.897,1.3
park,JLN BULOH PERINDU PG,103.919,1.308
park,MEYER RD PG,103.894,1.299
park,EAST COAST TERRACE PK,103.924,1.311
park,TELOK KURAU PK,103.914,1.315
park,ELITE TERRACE PK,103.924,1.316
park,SIGLAP LINEAR PK (JLN B'WAN-UPP EC RD),103.927,1.314
park,GEYLANG EAST PK,103.888,1.322
park,GREENFIELD DR PG,103.918,1.313
park,BANGSAWAN PK,103.924,1.321
park,AIDA PK,103.928,1.319
park,JLN SENANG PG,103.916,1.329
park,OPERA ESTATE FOOTBALL FIELD,103.924,1.32
park,CARPMAEL PARK,103.899,1.312
park,TAMAN KEMBANGAN PG,103.914,1.325
park,WARINGIN PK PG,103.919,1.323
park,ARTHUR PK,103.888,1.304
park,LORONG 40 GEYLANG PG,103.889,1.314
park,GUILLEMARD RD OS,103.892,1.315
park,INTERIM PK AT TERANG BULAN AVE,103.922,1.322
park,MT BATTEN RD/OLD AIRPORT RD OS,103.883,1.306
park,KATONG PK,103.886,1.297
park,MARINE PARADE RD PK,103.908,1.305
park,WILKINSON INTERIM PK,103.887,1.302
park,HAIG WALK (GEYLANG RD-DUNMAN RD),103.901,1.307
park,JOO CHIAT TERRACE PK,103.902,1.314
park,LORONG SARINA INTERIM PK,103.906,1.32
park,JLN ISMAIL PK,103.906,1.323
park,PASIR RIS PK,103.952,1.379
park,PASIR RIS TOWN PK,103.952,1.372
park,SUN PLAZA PK,103.943,1.359
park,SG API API PK,103.946,1.379
park,ELIAS TERRACE PG,103.941,1.372
park,HORTPARK,103.798,1.279
park,PASIR PANJANG NURSERY,103.794,1.282
park,NATIVE PLANT CENTRE,103.727,1.417
park,PEK KIO PARK,103.849,1.316
park,ANG MO KIO TOWN GARDEN EAST,103.85,1.371
park,ANG MO KIO TOWN GARDEN WEST,103.843,1.375
park,BISHAN-ANG MO KIO PARK (POND GARDENS),103.836,1.365
park,BISHAN-ANG MO KIO PARK (RIVER PLAINS),103.849,1.361
park,CHUAN GREEN PG,103.866,1.36
park,ST. NICHOLAS VIEW PLAYGROUND,103.833,1.372
park,ELLINGTON SQUARE PLAYGROUND,103.835,1.372
park,GELENGGANG PARK,103.83,1.373
park,LEBAN PARK,103.829,1.372
park,MAYFLOWER CRESCENT PG,103.84,1.373
park,SERENADE WALK PG,103.835,1.38
park,SHANGRI-LA PLAYGROUND,103.832,1.371
park,SUNRISE CLOSE PG,103.858,1.387
park,SUNRISE DR PG I,103.857,1.388
park,SUNRISE PLACE PG,103.857,1.387
park,SUNRISE WAY PG,103.857,1.388
park,TEACHER`S ESTATE PG,103.829,1.382
park,THOMSON GREEN PG,103.833,1.379
park,THOMSON WALK PG,103.832,1.376
park,YIO CHU KANG GARDENS PG,103.837,1.381
park,SUNRISE TERRACE OS,103.856,1.388
park,CACTUS RD PG,103.852,1.39
park,SUNRISE DR PG II,103.855,1.39
park,CHARTWELL DR PK,103.864,1.36
park,GARDEN VIEW PG,103.866,1.36
park,JLN RIANG PG,103.867,1.347
park,MEI HWAN CRESCENT PG,103.862,1.353
park,MEI HWAN DR PG,103.863,1.353
park,TAI HWAN TERRACE PG,103.86,1.356
park,TAVISTOCK AVE PK,103.865,1.37
park,CHUAN WALK PG,103.868,1.357
park,COLCHESTER GROVE OS,103.867,1.358
park,BINCHANG RISE PG,103.844,1.349
park,THOMSON PK,103.834,1.354
park,CLOVER WAY PG,103.846,1.35
park,FULTON AVE PG,103.834,1.362
park,ISLAND GDNS WALK PG,103.828,1.362
park,JLN PINTAU PG,103.84,1.354
park,JUPITER PLAYGROUND,103.825,1.358
park,PEMIMPIN PLACE PG,103.843,1.353
park,SOO CHOW WALK PG,103.832,1.354
park,CLOVER CRESCENT PG,103.845,1.351
park,THE INGLEWOOD PG,103.83,1.361
park,CARMICHAEL RD PG,103.863,1.343
park,TAMAN PERMATA PK,103.835,1.35
park,CHUAN LANE PARK,103.858,1.352
park,PUNGGOL PK,103.899,1.377
park,CONEY ISLAND PARK,103.922,1.409
park,ALJUNIED PK,103.88,1.329
park,SURIN AVE NEIGHBOURHOOD PK,103.884,1.356
park,TAI KENG GARDENS PG,103.885,1.346
park,PAYA LEBAR CRESCENT OS,103.884,1.349
park,THRIFT DR OS,103.883,1.344
park,AROOZOO AVE PG,103.886,1.355
park,TAI KENG PLACE PG,103.885,1.345
park,JLN KELICHAP PG,103.882,1.347
park,JLN SELASEH PG,103.873,1.386
park,LILAC DR PG,103.861,1.381
park,MIMOSA RD PG,103.863,1.384
park,MIMOSA WALK PG,103.861,1.383
park,MUGLISTON PK PG,103.878,1.385
park,NERAM CRESCENT PG,103.866,1.386
park,TAMARIND RD PG,103.86,1.39
park,NIM CRESCENT OS,103.867,1.383
park,BEGONIA RD PG,103.863,1.388
park,JLN NAUNG PG,103.893,1.37
park,PARRY RD PG,103.878,1.366
park,SARACA RD PG,103.859,1.387
park,DEDAP PLACE PG,103.868,1.388
park,POH HUAT RD PG,103.882,1.367
park,STRATTON WALK PG,103.867,1.379
park,SELETAR TERRACE PG,103.869,1.381
park,ST ANNE'S WOOD PG,103.904,1.392
park,PK VILLAS TERRACE PG,103.88,1.369
park,MIMOSA TERRACE PG,103.86,1.384
park,DEW GARDEN,103.871,1.399
park,PARRY AVE INTERIM PK,103.881,1.364
park,RICHARDS AVE PK,103.882,1.361
park,BUTTERFLY AVE PG,103.877,1.334
park,CHEMPAKA AVE PG,103.876,1.332
park,JLN GENENG INTERIM PK,103.881,1.353
park,SENGKANG RIVERSIDE PK,103.884,1.399
park,OASIS@MULBERRY PK,103.878,1.333
park,SIANG KUANG AVE INTERIM PK,103.873,1.33
park,LORONG TANGGAM PK,103.874,1.399
park,UPPER PAYA LEBAR INTERIM PARK,103.882,1.344
park,NIM MEADOW PARK,103.863,1.379
park,GREENWAY SOUTH,103.872,1.335
park,FERNVALE PARK,103.875,1.398
park,SEMBAWANG PK,103.837,1.462
park,YISHUN PK,103.843,1.424
park,LOWER SELETAR RESERVOIR PARK,103.829,1.407
park,LENTOR WALK PG,103.838,1.389
park,COUNTRYSIDE PG,103.838,1.39
park,LENTOR STREET PG,103.834,1.39
park,FLORISSA PK PG,103.835,1.387
park,FUDU WALK PG,103.837,1.39
park,LENTOR GREEN PG,103.837,1.385
park,LENTOR GROVE PG,103.838,1.386
park,LENTOR RD PG,103.838,1.388
park,LENTOR VALE PG,103.836,1.388
park,BANYAN VILLAS PG,103.839,1.387
park,YISHUN NEIGHBOURHOOD PK,103.835,1.438
park,PLATINA RD PG,103.826,1.428
park,GOODLINK PK PG,103.825,1.427
park,SPRINGLEAF GARDEN PG,103.822,1.398
park,THONG SOON GREEN PG,103.818,1.4
park,SPRINGLEAF AVE PG,103.823,1.401
park,KANDIS GARDEN,103.836,1.456
park,JANGGUS GARDEN,103.837,1.458
park,PEBBLE GARDEN,103.829,1.451
park,SPRINGSIDE PK,103.821,1.406
park,YISHUN POND PK,103.839,1.428
park,MARSILING PARK,103.77,1.438
park,CHOA CHU KANG PK,103.747,1.387
park,WOODLANDS TOWN PK EAST,103.779,1.437
park,CASHEW RD PG,103.765,1.371
park,CHESTNUT DR PG,103.769,1.368
park,CASHEW LINK PG,103.769,1.371
park,JLN RASOK PK,103.759,1.417
park,ALMOND CRESCENT PG,103.772,1.373
park,HAZEL PK OS,103.764,1.372
park,VILLA VERDE PK,103.753,1.39
park,ADMIRALTY PK,103.78,1.45
park,CASHEW CRESCENT FC PG,103.769,1.372
park,MARKET STREET PARK,103.85,1.283
park,HAMPSTEAD WETLANDS PARK,103.869,1.409
park,YOUTH OLYMPIC PK,103.861,1.289
park,MACPHERSON LINEAR PK,103.882,1.334
park,CORONATION PARK,103.796,1.322
park,HOLLAND VILLAGE PK,103.796,1.312
park,BUNGA RAMPAI PK,103.884,1.34
park,JALAN SEMBILANG PARK,103.834,1.357
park,BIDADARI PK,103.874,1.341
park,ST MICHAEL'S PG,103.865,1.326
park,ST MICHAEL'S FC,103.865,1.326
park,CAMBRIDGE PARK,103.847,1.314
park,KHEAM HOCK PARK,103.819,1.33
park,CEYLON ROAD INTERIM PARK,103.9,1.31
park,HAIG WALK EXTENSION,103.899,1.311
park,ONAN ROAD GREEN SPACE,103.901,1.31
park,TRAS LINK PK,103.844,1.276
park,VENUS GREEN,103.827,1.359
park,GREEN LANE PARK,103.892,1.311
park,MAR THOMA ROAD PARK,103.862,1.327
park,SIAN TUAN INTERIM PARK,103.786,1.339
park,LORONG ONG LYE PARK,103.879,1.348
park,KOON SENG PARK,103.903,1.311
park,HOW SUN LINEAR PARK,103.878,1.346
park,TAMPINES ECO GREEN PK,103.948,1.364
park,LENGKONG ENAM PARK,103.915,1.327
park,JALAN SENANG LINEAR PARK,103.917,1.326
park,TANAH PUTEH PK,103.931,1.316
park,TELOK KURAU LORONG N PK,103.913,1.31
park,JLN DAUD PK,103.907,1.326
park,JLN DAUD INTERIM PK,103.907,1.326
park,JLN EUNOS INTERIM PK,103.906,1.325
park,JLN AWANG INTERIM PK,103.906,1.324
park,JLN YASIN INTERIM PK,103.906,1.321
park,SENNETT AVE LINEAR PK,103.936,1.318
park,JALAN ISHAK PARK,103.907,1.324
park,LORONG MARICAN PARK,103.908,1.324
park,LORONG MARZUKI PARK,103.908,1.324
park,LORONG MELAYU PARK,103.909,1.324
park,JALAN SINGA PARK,103.907,1.331
park,SEA BREEZE AVENUE PARK,103.952,1.339
park,SEA BREEZE GARDEN PARK,103.95,1.338
park,JLN KAYU PK,103.873,1.398
park,PUNGGOL WATERWAY PK,103.905,1.411
park,CHILTERN DRIVE INTERIM PARK,103.862,1.349
park,LUXUS HILLS PARK,103.875,1.379
park,COLCHESTER GROVE INTERIM OS,103.867,1.356
park,ANG MO KIO LINEAR PK (PLOT 2),103.872,1.379
park,ANG MO KIO LINEAR PK (PLOT 3),103.869,1.379
park,JLN KAYU INTERIM PK,103.873,1.399
park,REALTY PARK,103.89,1.368
park,PAYA LEBAR ROAD PARK,103.889,1.333
park,WOODLANDS WATERFRONT PK,103.781,1.453
park,KEMUNING PK,103.827,1.439
park,LEGUNDI PK,103.822,1.441
park,BROOK'S PARK,103.823,1.406
park,HAUS LINEAR PARK,103.86,1.364
park,SEMBAWANG HOT SPRING PARK,103.823,1.434
park,IRAU DRIVE PLAYGROUND,103.84,1.462
park,UPPER SERANGOON PARK,103.875,1.352
park,LORONG KEMUNCHUP PLAYGROUND,103.761,1.36
park,JALAN REMAJA INTERIM PARK,103.761,1.358
park,FUYONG INTERIM PK,103.769,1.357
park,CHESTNUT CLOSE PARK,103.773,1.369
park,PAVILION PLAYGROUND II,103.753,1.368
park,CASHEW RD INTERIM PK,103.768,1.372
park,FABER HEIGHTS PARK,103.755,1.324
park,JLG: CG MRT TOL LINKWAY,103.732,1.341
park,SBG LC ZONE 1 (TNC),103.816,1.31
park,SBG LC ZONE 2 (CC/BTC),103.817,1.321
park,SBG LC ZONE 3 (NOG/PV),103.814,1.313
park,SBG LC ARBO/PRC/PRU ,103.818,1.322
park,FORT CANNING PARK,103.847,1.296
park,THE FOOTHILLS FORT CANNING PK,103.846,1.292
park,FARQUHAR GARDEN (FCP),103.849,1.296
park,EMPRESS PLACE,103.852,1.287
park,ESPLANADE PK,103.854,1.289
park,DUXTON PLAIN PK,103.841,1.281
park,PEARL'S HILL CITY PK,103.839,1.285
park,RAFFLES PLACE PK,103.851,1.284
park,TELOK AYER PK,103.847,1.278
park,WATERBOAT HOUSE GARDEN,103.853,1.287
park,TANJONG PAGAR PK,103.846,1.277
park,TELOK AYER GREEN,103.848,1.281
park,ANN SIANG HILL PK,103.846,1.281
park,HONG LIM PK,103.847,1.286
park,TOA PAYOH TOWN PK,103.848,1.331
park,KALLANG RIVERSIDE PK,103.869,1.308
park,TIONG BAHRU PK,103.824,1.288
park,THOMSON RD PG,103.844,1.316
park,MALCOLM PK,103.827,1.323
park,KAMPONG GLAM PK,103.863,1.302
park,HOOPER RD PG,103.843,1.312
park,ROWELL RD OS,103.855,1.308
park,SOMME RD PG,103.858,1.311
park,BENG WAN RD PG,103.866,1.324
park,NORTH BRIDGE GARDEN,103.862,1.304
park,GOLDHILL AVE PG,103.833,1.321
park,GENTLE DR PG,103.841,1.32
park,NOVENA PK,103.843,1.322
park,MOUNT EMILY PK,103.848,1.304
park,PENANG RD OS,103.841,1.3
park,JUBILEE PARK (FCP),103.845,1.293
park,ORCHARD FOUNTAIN CORNER,103.838,1.302
park,ISTANA PK,103.844,1.299
park,WAR MEMORIAL PK,103.855,1.293
park,KIM SENG PK,103.834,1.293
park,NOVENA RISE PK,103.843,1.325
park,DHOBY GHAUT GREEN,103.846,1.298
park,HANDY RD OS,103.848,1.299
park,BOUGAINVILLEA PK,103.808,1.327
park,UNIVERSITY RD PK,103.818,1.325
park,GREENWOOD CRESCENT PG,103.805,1.336
park,ORCHID VILLAGE PG,103.802,1.336
park,SHELFORD RD PG,103.81,1.328
park,WATTEN HEIGHTS PG,103.808,1.332
park,NAMLY PK,103.797,1.323
park,SIXTH AVE PG,103.791,1.322
park,KING'S DR PG,103.806,1.319
park,SUNSET WAY PK,103.765,1.328
park,SUNSET WAY PG,103.766,1.327
park,SUNSET HEIGHTS OS,103.769,1.328
park,CLEMENTI CRESCENT PG,103.773,1.324
park,HUA GUAN CRESCENT PG,103.785,1.337
park,GREENLEAF VIEW PK PG,103.788,1.322
park,GROVE LANE PG,103.784,1.314
park,JLN KEBAYA PG,103.78,1.314
park,MOUNT SINAI PLAIN PG,103.781,1.316
park,HOLLAND GROVE VIEW FC,103.783,1.312
park,HOLLAND GROVE VIEW PG,103.781,1.313
park,HOLLAND GREEN PG,103.783,1.327
park,MAYFAIR PK,103.781,1.342
park,HENRY PK,103.783,1.316
park,PHOENIX PARK,103.757,1.376
park,CHENG SOON GARDEN PG,103.772,1.336
park,CHU YEN PLAYGROUND,103.759,1.359
park,ENG KONG GARDEN PG,103.769,1.337
park,ENG KONG PLACE FC,103.767,1.335
park,GOLDEN RISE PG,103.765,1.336
park,GREENRIDGE CRESCENT PG,103.766,1.334
park,JALAN DERMAWAN PLAYGROUND,103.759,1.361
park,JALAN TEKUKOR PLAYGROUND,103.767,1.346
park,HOOVER PARK (LOR PISANG HIJAU PLAYGROUND),103.773,1.344
park,HIGHGATE WALK PLAYGROUND,103.766,1.34
park,SAVOY PK PG,103.77,1.333
park,HILLVIEW CRESCENT PLAYGROUND,103.761,1.355
park,BURGUNDY CRESCENT PLAYGROUND,103.761,1.34
park,PAVILION PARK PLAYGROUND,103.752,1.372
park,DUCHESS PK,103.805,1.324
park,VICTORIA PARK PLAYGROUND,103.802,1.322
park,MAPLE LANE PARK,103.793,1.33
park,HOLLAND GREEN LINEAR PARK,103.784,1.327
park,WEST COAST PARK,103.763,1.297
park,CLEMENTI WOODS PARK,103.768,1.299
park,YUNNAN PARK,103.693,1.337
park,LAKESIDE GROVE PLAYGROUND,103.719,1.34
park,WESTWOOD PARK PLAYGROUND,103.701,1.352
park,WESTVILLE PLAYGROUND,103.7,1.354
park,LAKESIDE GROVE FITNESS CORNER,103.717,1.34
park,JALAN MAS KUNING PLAYGROUND,103.764,1.308
park,JALAN MAS PUTEH PLAYGROUND,103.762,1.309
park,PANDAN RESERVOIR FITNESS CORNER,103.749,1.317
park,TAMAN MAS MERAH PLAYGROUND,103.765,1.309
park,WEST COAST GREEN PLAYGROUND,103.756,1.316
park,WEST COAST PLACE PLAYGROUND,103.758,1.314
park,FABER HILLS PLAYGROUND,103.758,1.32
park,FABER HEIGHTS OPEN SPACE,103.758,1.323
park,JURONG CENTRAL PARK,103.708,1.338
park,PASIR PANJANG PARK,103.784,1.279
park,KENT RIDGE PARK,103.79,1.284
park,JAMBOL PLACE PARK,103.79,1.279
park,CHWEE CHIAN PLAYGROUND,103.789,1.28
park,ONE-NORTH PARK,103.79,1.304
park,MOUNT FABER PARK,103.819,1.271
park,TELOK BLANGAH HILL PARK,103.81,1.279
park,GANGES AVE OS,103.832,1.291
park,KIM PONG PARK,103.83,1.284
park,BUKIT GOMBAK PARK,103.752,1.367
park,TAMPINES BOULEVARD PARK,103.941,1.364
park,BOUNDARY ROAD PARK,103.875,1.354
park,PARK AT SEMBAWANG ALLEY,103.819,1.449
park,JLN SENDUDOK PARK,103.827,1.444
park,TOH CLOSE INTERIM PARK,103.97,1.364
park,EAST COAST PARK AREA E1 CAR PARK,103.93,1.307
park,PARLIAMENT PROMENADE,103.85,1.289
park,CHANGI BEACH PK,104.002,1.383
park,NW502D,103.83,1.443
park,JLG: LAKESIDE GARDEN,103.727,1.334
park,CITY GREEN,103.856,1.312
park,SILAT AVENUE PARK,103.83,1.276
park,WOODLANDS HEALING GARDEN,103.793,1.425
park,MENG SUAN INTERIM PARK,103.815,1.403
park,MARKET STREET PARK,103.85,1.283
